variable_id,NPA,data_year,raw,normalized,Raw_Data_Name,Normalized_Data_Name,Raw_Data_Units,Normalized_Data_Units
3,68,2012,527.3807,41.56174743751777,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,69,2012,191.0589,50.33231732636645,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,70,2012,88.10363,29.79070566803368,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,71,2012,165.2089,46.5176864300193,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,72,2012,429.1029,36.90842702681265,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,73,2012,2346.415,57.52859725112511,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,74,2012,63.42739,31.696780221491327,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,75,2012,118.8536,35.10463619484294,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,76,2012,678.6625,52.38421226993587,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,77,2012,353.2152,34.42016805523157,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,78,2012,194.8937,30.91846102289078,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,79,2012,32.59059,44.56017038314929,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,80,2012,417.4282,60.581824843109786,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,81,2012,60.14426,31.124282055916595,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,82,2012,115.5524,30.375841289795208,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,83,2012,2050.126,85.45882753313249,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,84,2012,1805.341,72.64281913229357,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,85,2012,123.5254,44.8252844685998,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,86,2012,38.42716,38.788716232737336,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,87,2012,112.9244,57.66027861791648,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,88,2012,175.6954,40.89773714293512,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,89,2012,127.6626,53.7115240119749,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,90,2012,146.9831,58.83016271263581,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,91,2012,163.7066,57.93580138218496,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,92,2012,40.5491,15.016920005253114,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,93,2012,259.9644,44.38282155835282,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,94,2012,241.2355,36.76755986050218,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,95,2012,133.332,30.057835421330203,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,96,2012,296.231,40.95133822887044,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,97,2012,207.0974,38.04870550707982,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,98,2012,916.069,57.17430564010251,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,99,2012,250.6412,63.15423148240576,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,100,2012,342.9346,47.72518318335051,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,101,2012,50.85503,40.21305164544167,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,102,2012,98.44275,49.96327996957401,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,103,2012,58.62716,43.184254596951845,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,105,2012,89.81683,40.53822847866723,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,106,2012,30.44029,20.046309494393554,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,107,2012,56.38802,35.21737750664895,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,108,2012,347.205,60.69896016106129,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,109,2012,793.1331,63.915616801011886,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,110,2012,816.3645,58.60379312469127,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,111,2012,334.4386,43.76389275700113,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,112,2012,1040.146,63.86615453087443,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,113,2012,598.368,44.83265693319978,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,114,2012,318.1715,48.59310476616609,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,115,2012,200.5439,27.9294942014869,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,116,2012,1168.988,31.948560011540568,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,117,2012,597.5667,60.33024051355439,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,118,2012,212.2829,66.38398318548077,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,119,2012,586.7432,57.622360151499855,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,120,2012,126.6758,33.09490904130305,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,121,2012,225.8748,48.839470787936754,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,122,2012,446.1694,11.728092665492143,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,123,2012,601.2514,49.58430517213046,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,124,2012,264.8785,37.43218774535186,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,125,2012,456.1791,44.73519643221623,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,126,2012,23.08611,16.42664857783033,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,127,2012,210.0966,46.824302329867926,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,128,2012,164.3917,61.16271222158336,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,129,2012,344.6225,71.0280490810173,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,130,2012,2901.362,80.20373297641571,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,131,2012,125.8195,46.54658635785036,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,132,2012,116.2116,61.59670770044304,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,133,2012,101.9409,64.28230673995657,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,134,2012,66.83359,57.82266288839695,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,135,2012,66.93368,47.389889429203954,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,136,2012,363.8061,52.78740431251048,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,137,2012,312.4138,42.8575812398149,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,138,2012,225.0588,44.25492535013395,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,139,2012,339.4288,53.27305103950052,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,140,2012,607.0737,58.0963773140901,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,141,2012,171.3447,25.146718409220146,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,142,2012,163.1697,36.92642091846696,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,143,2012,176.8971,60.40525516179618,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,144,2012,118.7566,48.36278857738855,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,145,2012,292.9065,56.33701221739812,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,146,2012,203.3031,46.79826253524356,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,147,2012,263.2332,57.80363574272256,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,148,2012,348.969,58.465943724907945,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,149,2012,92.50071,33.46122795617877,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,150,2012,371.9132,66.63339603630611,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,151,2012,156.4732,29.259561159796704,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,152,2012,325.4547,55.04386992666879,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,153,2012,335.081,41.23813241666449,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,154,2012,319.9669,43.78187907860539,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,155,2012,649.3071,52.10611984364444,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,156,2012,544.2756,48.72596530819134,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,157,2012,99.69481,17.43196925894058,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,158,2012,373.4152,30.570631195476796,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,159,2012,348.4834,71.33164772544139,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,160,2012,327.7061,42.22185734157559,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,161,2012,164.2295,55.81035770351186,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,162,2012,188.603,51.2419035714207,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,163,2012,70.82089,40.67398333401104,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,164,2012,329.5526,51.36959328306588,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,165,2012,78.04614,43.20537842270293,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,166,2012,73.32991,48.44377094072729,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,167,2012,110.9697,60.339237624891375,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,168,2012,121.2636,53.11112680886981,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,169,2012,77.24699,31.56415906070792,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,170,2012,221.6337,46.63445071602971,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,171,2012,92.71136,32.37796312835592,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,172,2012,271.9847,28.865379303768968,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,173,2012,185.2218,48.804675556344726,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,174,2012,2032.171,63.933622133124416,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,175,2012,376.9703,72.31150369121968,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,176,2012,173.9847,37.116539394150536,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,177,2012,342.9946,67.68460951068693,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,178,2012,955.532,47.26756134874401,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,179,2012,337.9855,67.35501087156952,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,180,2012,155.9605,52.08854527276832,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,181,2012,538.5629,52.7578768979245,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,182,2012,48.98687,22.479684175626264,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,183,2012,121.8896,54.63638830271006,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,184,2012,144.2928,61.68140728802227,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,185,2012,41.42307,31.71178780982108,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,186,2012,380.5038,59.89328841238628,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,187,2012,43.7697,27.955947774983,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,188,2012,188.9323,52.02386837645587,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,189,2012,25.82899,31.465589713175817,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,190,2012,232.2938,34.92700744663903,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,191,2012,208.722,49.16505560377445,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,192,2012,572.6481,41.20247204310175,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,193,2012,181.9558,59.63584219911987,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,194,2012,460.4363,62.52014723476509,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,195,2012,655.6367,58.70887436068711,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,196,2012,545.8882,56.59148117696803,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,197,2012,160.8305,50.61240888607528,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,198,2012,220.2282,68.93207421478719,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,199,2012,129.9337,33.84357829479256,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,200,2012,14.04095,15.640279087950102,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,201,2012,403.7414,49.29566118526318,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,202,2012,126.6937,49.59162896873516,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,203,2012,321.5673,61.730499452065125,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,204,2012,62.92748,25.13713064737628,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,205,2012,255.9449,72.47061488016547,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,206,2012,47.5747,34.85519110930158,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,207,2012,116.8256,22.981105889061027,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,208,2012,316.9452,61.85597938019077,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,209,2012,366.42,43.72124919862807,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,210,2012,73.30744,42.24992806317214,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,211,2012,288.3389,52.33725097359376,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,212,2012,188.3931,35.26281522392558,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,213,2012,159.6266,49.4013914171576,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,215,2012,206.0555,68.32845580814451,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,216,2012,130.0578,63.24862477179117,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,217,2012,307.4214,73.55866798533498,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,218,2012,292.8401,57.01833112488344,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,219,2012,575.5056,51.28839946045706,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,220,2012,225.068,52.36681483164577,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
3,221,2012,237.9353,56.276107863383785,Tree_Canopy_Area,Tree_Canopy,acres of tree canopy,percent of land area covered by tree canopy
